ruta,metodo,archivo,linea,depends,usa_request,auth,tenant_check,rate_limit,roles,caller_frontend,auditado
/api/inmobiliaria/me,GET,backend/routes/inmobiliaria.py,159,,sí,,,,,,
/api/inmobiliaria/users/invite,POST,backend/routes/inmobiliaria.py,193,,sí,,,,,,
/api/inmobiliaria/advisor-relationships,GET,backend/routes/inmobiliaria.py,255,,sí,,,,,,
/api/inmobiliaria/dev-partnerships,POST,backend/routes/inmobiliaria.py,271,,sí,,,,,,
/api/inmobiliaria/dev-partnerships,GET,backend/routes/inmobiliaria.py,310,,sí,,,,,,
/api/inmobiliaria/dev-partnerships/{partnership_id},PATCH,backend/routes/inmobiliaria.py,324,,sí,,,,,,
/api/dev/projects/{project_id}/insights/resumen,GET,backend/routes/insights.py,73,,sí,,,,,,
/api/dev/projects/{project_id}/insights/engagement,GET,backend/routes/insights.py,149,,sí,,,,,,
/api/dev/projects/{project_id}/insights/comparables,GET,backend/routes/insights.py,162,,sí,,,,,,
/api/dev/projects/{project_id}/insights/market-value,GET,backend/routes/insights.py,186,,sí,,,,,,
/api/dev/projects/{project_id}/insights/comparables/export,GET,backend/routes/insights.py,423,,sí,,,,,,
/api/dev/projects/{project_id}/insights/ai/predictions,GET,backend/routes/insights.py,453,,sí,,,,,,
/api/dev/projects/{project_id}/insights/ai/recommendations,GET,backend/routes/insights.py,461,,sí,,,,,,
/api/dev/projects/{project_id}/insights/ai/narrative,GET,backend/routes/insights.py,469,,sí,,,,,,
/api/dev/internal-users,POST,backend/routes/internal_users.py,99,,sí,,,,,,
/api/dev/internal-users,GET,backend/routes/internal_users.py,121,,sí,,,,,,
/api/dev/internal-users/{email},PATCH,backend/routes/internal_users.py,131,,sí,,,,,,
/api/dev/internal-users/{email},DELETE,backend/routes/internal_users.py,152,,sí,,,,,,
/api/dev/settings/external-inventory,PUT,backend/routes/internal_users.py,171,,sí,,,,,,
/api/dev/mini-market,GET,backend/routes/internal_users.py,191,,sí,,,,,,
/api/dev/internal-users/invitations/{invitation_id}/resend,POST,backend/routes/internal_users.py,200,,sí,,,,,,
/api/inmobiliaria/internal-users,POST,backend/routes/internal_users.py,213,,sí,,,,,,
/api/inmobiliaria/internal-users,GET,backend/routes/internal_users.py,235,,sí,,,,,,
/api/inmobiliaria/internal-users/{email},PATCH,backend/routes/internal_users.py,245,,sí,,,,,,
/api/inmobiliaria/internal-users/{email},DELETE,backend/routes/internal_users.py,266,,sí,,,,,,
/api/inmobiliaria/settings/external-inventory,PUT,backend/routes/internal_users.py,285,,sí,,,,,,
/api/inmobiliaria/mini-market,GET,backend/routes/internal_users.py,295,,sí,,,,,,
/api/auth/in-house/invitation,GET,backend/routes/internal_users.py,306,,sí,,,,,,
/api/cross-partnerships,POST,backend/routes/internal_users.py,318,,sí,,,,,,
/api/cross-partnerships,GET,backend/routes/internal_users.py,340,,sí,,,,,,
/api/cross-partnerships/{partnership_id},GET,backend/routes/internal_users.py,354,,sí,,,,,,
/api/cross-partnerships/{partnership_id}/approve,POST,backend/routes/internal_users.py,371,,sí,,,,,,
/api/cross-partnerships/{partnership_id}/reject,POST,backend/routes/internal_users.py,384,,sí,,,,,,
/api/cross-partnerships/{partnership_id}/revoke,POST,backend/routes/internal_users.py,398,,sí,,,,,,
/api/superadmin/investment-explorer/zones,GET,backend/routes/investment_explorer.py,115,,sí,,,,,,
/api/superadmin/investment-explorer/zones/{zone_id}/detail,GET,backend/routes/investment_explorer.py,168,,sí,,,,,,
/api/investment-simulator/colonia/{slug}/baseline,GET,backend/routes/investment_simulator.py,72,,sí,,,,,,
/api/investment-simulator/stress-test,POST,backend/routes/investment_simulator.py,83,,sí,,,,,,
/api/investment-simulator/colonia/{slug}/comparables,GET,backend/routes/investment_simulator.py,97,,sí,,,,,,
/api/investment-simulator/analyze,POST,backend/routes/investment_simulator.py,132,,sí,,,,,,
/api/investment-simulator/min-rent,POST,backend/routes/investment_simulator.py,152,,sí,,,,,,
/api/investment-simulator/colonia/{slug}/autofill,GET,backend/routes/investment_simulator.py,160,,sí,,,,,,
/api/investment-simulator/capture-lead,POST,backend/routes/investment_simulator.py,176,,sí,,,,,,
/api/investment-simulator/save,POST,backend/routes/investment_simulator.py,189,,sí,,,,,,
/api/superadmin/kg/health,GET,backend/routes/knowledge_graph.py,33,,sí,,,,,,
/api/superadmin/kg/stats,GET,backend/routes/knowledge_graph.py,44,,sí,,,,,,
/api/superadmin/kg/query,POST,backend/routes/knowledge_graph.py,125,,sí,,,,,,
/api/superadmin/kg/trigger-rebuild,POST,backend/routes/knowledge_graph.py,178,,sí,,,,,,
/api/superadmin/kg/templates,GET,backend/routes/knowledge_graph.py,195,,sí,,,,,,
/api/superadmin/kg/subgraph,GET,backend/routes/knowledge_graph.py,205,,sí,,,,,,
/api/superadmin/kg/anomalies,GET,backend/routes/knowledge_graph.py,339,,sí,,,,,,
/api/superadmin/kg/trigger-anomaly,POST,backend/routes/knowledge_graph.py,368,,sí,,,,,,
/api/public/landing/colonia/{slug},GET,backend/routes/landings.py,54,,sí,,,,,,
/api/public/landing/alcaldia/{slug},GET,backend/routes/landings.py,117,,sí,,,,,,
/api/public/landing/intent/{intent},GET,backend/routes/landings.py,179,,sí,,,,,,
/api/public/landing/lead,POST,backend/routes/landings.py,235,,sí,,,,,,
/api/superadmin/landing-leads/by-zone,GET,backend/routes/landings.py,389,,sí,,,,,,
/api/superadmin/landing-leads/summary,GET,backend/routes/landings.py,420,,sí,,,,,,
/api/superadmin/landing-leads/export.csv,GET,backend/routes/landings.py,459,,sí,,,,,,
/api/asesor/lead-capture/aliases,GET,backend/routes/lead_capture.py,75,,sí,,,,,,
/api/asesor/lead-capture/aliases,POST,backend/routes/lead_capture.py,85,,sí,,,,,,
/api/webhooks/email-inbound,POST,backend/routes/lead_capture.py,104,,sí,,,,,,
/api/asesor/lead-capture/fb-config,GET,backend/routes/lead_capture.py,130,,sí,,,,,,
/api/asesor/lead-capture/fb-config,POST,backend/routes/lead_capture.py,141,,sí,,,,,,
/api/webhooks/fb-lead-ads,GET,backend/routes/lead_capture.py,183,,sí,,,,,,
/api/webhooks/fb-lead-ads,POST,backend/routes/lead_capture.py,195,,sí,,,,,,
/api/superadmin/lead-capture/stats,GET,backend/routes/lead_capture.py,259,,sí,,,,,,
/api/lead-capture/score,POST,backend/routes/lead_capture_marketplace.py,110,,sí,,,,,,
/api/lead-capture,POST,backend/routes/lead_capture_marketplace.py,150,,sí,,,,,,
/api/lead-capture/pdf/{file_id},GET,backend/routes/lead_capture_marketplace.py,174,,sí,,,,,,
/api/leads/{lead_id}/enrich,POST,backend/routes/lead_enrichment.py,107,,sí,,,,,,
/api/leads/enrich-bulk,POST,backend/routes/lead_enrichment.py,139,,sí,,,,,,
/api/leads/{lead_id}/enrichment-cache,GET,backend/routes/lead_enrichment.py,200,,sí,,,,,,
/api/superadmin/lead-enrichment/stats,GET,backend/routes/lead_enrichment.py,208,,sí,,,,,,
/api/leads/{lead_id}/journey,GET,backend/routes/lead_journey.py,70,,sí,,,,,,
/api/lead-journey/bulk-reroute,POST,backend/routes/lead_journey.py,84,,sí,,,,,,
/api/leads/{lead_id}/pause-nurture,POST,backend/routes/lead_journey.py,108,,sí,,,,,,
/api/lead-journey/stats,GET,backend/routes/lead_journey.py,118,,sí,,,,,,
/api/leads/{lead_id}/outbound-claim,POST,backend/routes/lead_journey.py,130,,sí,,,,,,
/api/lead-journey/outbound-available,GET,backend/routes/lead_journey.py,139,,sí,,,,,,
/api/lead-journey/leaderboard,GET,backend/routes/lead_journey.py,148,,sí,,,,,,
/api/lead-journey/emit,POST,backend/routes/lead_journey.py,175,,sí,,,,,,
/api/lead-match/compute,POST,backend/routes/lead_match.py,69,,sí,,,,,,
/api/lead-match/{match_id},GET,backend/routes/lead_match.py,84,,sí,,,,,,
/api/asesor/daily-feed,GET,backend/routes/lead_match.py,103,,sí,,,,,,
/api/asesor/daily-feed/{lead_id}/execute,POST,backend/routes/lead_match.py,117,,sí,,,,,,
/api/live-pulse/zones,GET,backend/routes/live_pulse.py,96,,sí,,,,,,
/api/live-pulse/zone/{slug}/timeline,GET,backend/routes/live_pulse.py,127,,sí,,,,,,
/api/live-pulse/alerts/subscribe,POST,backend/routes/live_pulse.py,161,,sí,,,,,,
/api/live-pulse/alerts/my-subs,GET,backend/routes/live_pulse.py,213,,sí,,,,,,
/api/live-pulse/alerts/{sub_id},DELETE,backend/routes/live_pulse.py,227,,sí,,,,,,
/api/superadmin/live-pulse/readiness,GET,backend/routes/live_pulse.py,263,,sí,,,,,,
/api/superadmin/live-pulse/set-frequency,POST,backend/routes/live_pulse.py,272,,sí,,,,,,
/api/superadmin/live-pulse/stats,GET,backend/routes/live_pulse.py,316,,sí,,,,,,
/api/superadmin/live-pulse/score-distribution,GET,backend/routes/live_pulse.py,387,,sí,,,,,,
/api/dev/projects/{project_id}/location-intel,GET,backend/routes/location_intel.py,191,,sí,,,,,,
/api/mapa/capas,GET,backend/routes/mapa_capas.py,62,,sí,,,,,,
/api/mapa/capa/{key},GET,backend/routes/mapa_capas.py,76,,sí,,,,,,
/api/mapa/colonia/{colonia_id}/predios-avm,GET,backend/routes/mapa_predios.py,40,,sí,,,,,,
/api/maps/layers/{layer_key},GET,backend/routes/maps.py,46,,sí,,,,,,
/api/maps/atlax-context,POST,backend/routes/maps.py,96,,sí,,,,,,
/api/maps/property/{prop_type}/{prop_id},GET,backend/routes/maps.py,110,,sí,,,,,,
/api/superadmin/maps/cache-stats,GET,backend/routes/maps.py,127,,sí,,,,,,
/api/superadmin/maps/cache-refresh,POST,backend/routes/maps.py,162,,sí,,,,,,
/api/maps-cross/funnel-inverso/{listing_id},GET,backend/routes/maps_cross.py,36,,sí,,,,,,
/api/maps-cross/match-catastro/me,GET,backend/routes/maps_cross.py,44,,sí,,,,,,
/api/maps-cross/match-catastro/refresh,POST,backend/routes/maps_cross.py,54,,sí,,,,,,
/api/maps-cross/demand-gap,GET,backend/routes/maps_cross.py,65,,sí,,,,,,
/api/maps-cross/saved-zones,POST,backend/routes/maps_cross.py,79,,sí,,,,,,
/api/maps-cross/saved-zones,GET,backend/routes/maps_cross.py,92,,sí,,,,,,
/api/maps-cross/saved-zones/{zone_id},DELETE,backend/routes/maps_cross.py,102,,sí,,,,,,
/api/maps-cross/battle-card/{dev_id},GET,backend/routes/maps_cross.py,115,,sí,,,,,,
/api/maps-cross/saved-zones/cron-evaluate,POST,backend/routes/maps_cross.py,142,,sí,,,,,,
/api/superadmin/marketing-mcp/publish,POST,backend/routes/marketing_mcp.py,66,,sí,,,,,,
/api/superadmin/marketing-mcp/schedule,POST,backend/routes/marketing_mcp.py,75,,sí,,,,,,
/api/superadmin/marketing-mcp/history,GET,backend/routes/marketing_mcp.py,84,,sí,,,,,,
/api/superadmin/marketing-mcp/stats,GET,backend/routes/marketing_mcp.py,96,,sí,,,,,,
/api/superadmin/marketing-mcp/scheduled/{scheduled_id},DELETE,backend/routes/marketing_mcp.py,103,,sí,,,,,,
/api/public/mortgage/calculate,POST,backend/routes/marketplace_calculator.py,87,,sí,,,,,,
/api/public/mortgage/save,POST,backend/routes/marketplace_calculator.py,122,,sí,,,,,,
/api/public/virtual-tour/request,POST,backend/routes/marketplace_calculator.py,150,,sí,,,,,,
/api/public/colonia/{colonia_id}/report-request,POST,backend/routes/marketplace_lead_tools.py,100,,sí,,,,,,
/api/public/quiz/submit,POST,backend/routes/marketplace_lead_tools.py,176,,sí,,,,,,
/api/public/compare,POST,backend/routes/marketplace_lead_tools.py,243,,sí,,,,,,
/api/public/compare/pdf,POST,backend/routes/marketplace_lead_tools.py,277,,sí,,,,,,
/api/public/map/levels,GET,backend/routes/marketplace_map.py,220,,sí,,,,,,
/api/public/map/heatmap,GET,backend/routes/marketplace_map.py,234,,sí,,,,,,
/api/public/map/colonia/{colonia_id},GET,backend/routes/marketplace_map.py,308,,sí,,,,,,
/api/public/search/by-image,POST,backend/routes/marketplace_search.py,54,,sí,,,,,,
/api/marketplace/developments,GET,backend/routes/marketplace_search.py,144,,sí,,,,,,
/api/marketplace/templates/publish,POST,backend/routes/marketplace_templates.py,130,,sí,,,,,,
/api/marketplace/templates,GET,backend/routes/marketplace_templates.py,152,,sí,,,,,,
/api/marketplace/templates/search,GET,backend/routes/marketplace_templates.py,166,,sí,,,,,,
/api/marketplace/templates/revenue/my,GET,backend/routes/marketplace_templates.py,172,,sí,,,,,,
/api/marketplace/templates/{template_id},GET,backend/routes/marketplace_templates.py,180,,sí,,,,,,
/api/marketplace/templates/{template_id}/clone,POST,backend/routes/marketplace_templates.py,197,,sí,,,,,,
/api/marketplace/templates/{template_id}/rate,POST,backend/routes/marketplace_templates.py,216,,sí,,,,,,
/api/superadmin/marketplace/templates/{template_id}/approve,POST,backend/routes/marketplace_templates.py,232,,sí,,,,,,
/api/superadmin/marketplace/templates/{template_id}/reject,POST,backend/routes/marketplace_templates.py,243,,sí,,,,,,
/api/superadmin/marketplace/templates/{template_id},DELETE,backend/routes/marketplace_templates.py,255,,sí,,,,,,
/api/superadmin/marketplace/templates/admin-stats,GET,backend/routes/marketplace_templates.py,266,,sí,,,,,,
/api/superadmin/marketplace/templates/list,GET,backend/routes/marketplace_templates.py,275,,sí,,,,,,
/api/mcp/track-adoption,POST,backend/routes/mcp_distribution.py,33,,sí,,,,,,
/api/mcp/adoption-stats,GET,backend/routes/mcp_distribution.py,43,,sí,,,,,,
/api/mood/quiz/submit,POST,backend/routes/mood.py,72,,sí,,,,,,
/api/mood/property/{property_id}/profile,GET,backend/routes/mood.py,91,,sí,,,,,,
/api/mood/user/{visitor_session_id}/latest,GET,backend/routes/mood.py,112,,sí,,,,,,
/api/narrative/generate,POST,backend/routes/narrative.py,71,,sí,,,,,,
/api/narrative/cached/{scope}/{entity_id},GET,backend/routes/narrative.py,91,,sí,,,,,,
/api/narrative/feedback,POST,backend/routes/narrative.py,110,,sí,,,,,,
/api/superadmin/newsletter/preview,POST,backend/routes/newsletter.py,42,,sí,,,,,,
/api/superadmin/newsletter/runs,GET,backend/routes/newsletter.py,64,,sí,,,,,,
/api/superadmin/newsletter/send-manual,POST,backend/routes/newsletter.py,96,,sí,,,,,,
/api/superadmin/newsletter/stats,GET,backend/routes/newsletter.py,132,,sí,,,,,,
/api/users/{user_id}/newsletter-opt-in,POST,backend/routes/newsletter.py,150,,sí,,,,,,
/api/users/{user_id}/newsletter-opt-out/{segment},POST,backend/routes/newsletter.py,178,,sí,,,,,,
/api/users/{user_id}/newsletter-opt-out/{segment},GET,backend/routes/newsletter.py,179,,sí,,,,,,
/api/notifications,GET,backend/routes/notifications.py,39,,sí,,,,,,
/api/notifications/unread-count,GET,backend/routes/notifications.py,56,,sí,,,,,,
/api/notifications/{notif_id}/mark-read,POST,backend/routes/notifications.py,66,,sí,,,,,,
/api/notifications/mark-all-read,POST,backend/routes/notifications.py,82,,sí,,,,,,
/api/notifications/preferences,GET,backend/routes/notifications.py,92,,sí,,,,,,
/api/notifications/preferences,PUT,backend/routes/notifications.py,109,,sí,,,,,,
/api/superadmin/observability/audit-replay,GET,backend/routes/observability.py,84,,sí,,,,,,
/api/superadmin/observability/ml-accuracy,GET,backend/routes/observability.py,109,,sí,,,,,,
/api/superadmin/observability/replay/list,GET,backend/routes/observability.py,140,,sí,,,,,,
/api/superadmin/observability/replay/{event_id},POST,backend/routes/observability.py,160,,sí,,,,,,
/api/dev/ai-roi,GET,backend/routes/observability.py,181,,sí,,,,,,
/api/superadmin/observability/ai-roi/matrix,GET,backend/routes/observability.py,207,,sí,,,,,,
/api/superadmin/observability/dashboard,GET,backend/routes/observability.py,225,,sí,,,,,,
/api/superadmin/partners,GET,backend/routes/partners.py,85,,sí,,,,,,
/api/superadmin/partners,POST,backend/routes/partners.py,150,,sí,,,,,,
/api/superadmin/partners/{partner_id},PATCH,backend/routes/partners.py,220,,sí,,,,,,
/api/superadmin/partners/{partner_id},GET,backend/routes/partners.py,255,,sí,,,,,,
/api/superadmin/cross-sell/analytics,GET,backend/routes/partners.py,302,,sí,,,,,,
/api/superadmin/cross-sell/revenue-events/manual,POST,backend/routes/partners.py,312,,sí,,,,,,
/api/webhooks/partners/{partner_id}/offer-status,POST,backend/routes/partners.py,340,,sí,,,,,,
/api/perfil/recomendar,POST,backend/routes/perfil_recomendar.py,168,,sí,,,,,,
/api/perfil/registrar-busqueda,POST,backend/routes/perfil_recomendar.py,269,,sí,,,,,,
/api/superadmin/phase-y/settings-overview,GET,backend/routes/phase_y_controls.py,124,,sí,,,,,,
/api/superadmin/phase-y/{org_id},GET,backend/routes/phase_y_controls.py,142,,sí,,,,,,
/api/superadmin/phase-y/{org_id},PATCH,backend/routes/phase_y_controls.py,151,,sí,,,,,,
/api/superadmin/phase-y/{org_id}/master-switch,POST,backend/routes/phase_y_controls.py,195,,sí,,,,,,
/api/plusvalia/{colonia_id},GET,backend/routes/plusvalia.py,55,,sí,,,,,,
/api/plusvalia/_meta/colonias,GET,backend/routes/plusvalia.py,81,,sí,,,,,,
/api/plusvalia/_admin/estado,GET,backend/routes/plusvalia.py,93,,sí,,,,,,
/api/asesor/alertas,GET,backend/routes/predictive_alerts.py,75,,sí,,,,,,
/api/asesor/alertas/{alert_id}/snooze,POST,backend/routes/predictive_alerts.py,199,,sí,,,,,,
/api/asesor/alertas/{alert_id}/contactar,POST,backend/routes/predictive_alerts.py,232,,sí,,,,,,
/api/asesor/alertas/{alert_id}/descartar,POST,backend/routes/predictive_alerts.py,259,,sí,,,,,,
/api/public/press/stats,GET,backend/routes/press.py,29,,sí,,,,,,
/api/superadmin/invites/generate,POST,backend/routes/private_beta.py,86,,sí,,,,,,
/api/superadmin/invites,GET,backend/routes/private_beta.py,96,,sí,,,,,,
/api/superadmin/invites/{code}/revoke,POST,backend/routes/private_beta.py,109,,sí,,,,,,
/api/auth/validate-code/{code},GET,backend/routes/private_beta.py,120,,sí,,,,,,
/api/auth/signup-broker,POST,backend/routes/private_beta.py,136,,sí,,,,,,
/api/waitlist/signup,POST,backend/routes/private_beta.py,208,,sí,,,,,,
/api/superadmin/waitlist,GET,backend/routes/private_beta.py,228,,sí,,,,,,
/api/projects/duplicate,POST,backend/routes/project_wizard.py,99,,sí,,,,,,
/api/projects/templates,GET,backend/routes/project_wizard.py,125,,sí,,,,,,
/api/projects/{project_id}/mark-as-template,POST,backend/routes/project_wizard.py,135,,sí,,,,,,
/api/zona/{colonia_id}/pulso,GET,backend/routes/public.py,296,,sí,,,,,,
/api/zona/{colonia_id}/inversion,GET,backend/routes/public.py,335,,sí,,,,,,
/api/zona/{colonia_id}/ciclo,GET,backend/routes/public.py,497,,sí,,,,,,
/api/zona/{colonia_id}/riesgo,GET,backend/routes/public.py,524,,sí,,,,,,
/api/zona/{colonia_id}/vida,GET,backend/routes/public.py,541,,sí,,,,,,
/api/zona/{colonia_id}/lugares,GET,backend/routes/public.py,560,,sí,,,,,,
/api/zona/place-photo,GET,backend/routes/public.py,616,,sí,,,,,,
/api/market/vehiculos,GET,backend/routes/public.py,628,,sí,,,,,,
/api/inversion-v4/analyze,POST,backend/routes/public.py,640,,sí,,,,,,
/api/inversion-v4/analytics,GET,backend/routes/public.py,748,,sí,,,,,,
/api/inversion-v4/portafolio,POST,backend/routes/public.py,773,,sí,,,,,,
/api/inversion-v4/zona-contexto,GET,backend/routes/public.py,829,,sí,,,,,,
/api/superadmin/atlas-riesgo/ingest,POST,backend/routes/public.py,921,,sí,,,,,,
/api/superadmin/shf/refresh,POST,backend/routes/public.py,952,,sí,,,,,,
/api/inversion-v4/airroi,POST,backend/routes/public.py,974,,sí,,,,,,
/api/superadmin/google-places/ingest-lugares,POST,backend/routes/public.py,1029,,sí,,,,,,
/api/superadmin/google-places/ingest,POST,backend/routes/public.py,1040,,sí,,,,,,
/api/colonias,GET,backend/routes/public.py,1052,,sí,,,,,,
/api/colonias-geojson,GET,backend/routes/public.py,1057,,sí,,,,,,
/api/colonia-watch,POST,backend/routes/public.py,1170,,sí,,,,,,
/api/colonia-watch,DELETE,backend/routes/public.py,1185,,sí,,,,,,
/api/colonia-watch,GET,backend/routes/public.py,1191,,sí,,,,,,
/api/catastro/colonia/{colonia_id}/far-vintage,GET,backend/routes/public.py,1208,,sí,,,,,,
/api/catastro/colonia/{colonia},GET,backend/routes/public.py,1216,,sí,,,,,,
/api/precio-posicion,GET,backend/routes/public.py,1237,,sí,,,,,,
/api/mapa/colonia/{colonia_id}/valoracion,GET,backend/routes/public.py,1263,,sí,,,,,,
/api/precio-posicion-batch,POST,backend/routes/public.py,1286,,sí,,,,,,
/api/public/payment-schemes/{project_id},GET,backend/routes/public.py,1314,,sí,,,,,,
/api/catastro/predios-bbox,GET,backend/routes/public.py,1334,,sí,,,,,,
/api/para-ti,GET,backend/routes/public.py,1393,,sí,,,,,,
/api/colonias-similar/{colonia_id},GET,backend/routes/public.py,1432,,sí,,,,,,
/api/colonias/{colonia_id},GET,backend/routes/public.py,1443,,no,,,,,,
/api/colonias/{colonia_id}/propiedades,GET,backend/routes/public.py,1451,,no,,,,,,
/api/properties,GET,backend/routes/public.py,1459,,no,,,,,,
/api/properties/{prop_id},GET,backend/routes/public.py,1509,,no,,,,,,
/api/properties/{prop_id}/similares,GET,backend/routes/public.py,1517,,no,,,,,,
/api/properties/{prop_id}/briefing,POST,backend/routes/public.py,1545,,sí,,,,,,
/api/developments,GET,backend/routes/public.py,1653,,sí,,,,,,
/api/developments/casi,GET,backend/routes/public.py,1908,,sí,,,,,,
/api/developments/{dev_id},GET,backend/routes/public.py,2029,,sí,,,,,,
/api/developments/{dev_id}/units,GET,backend/routes/public.py,2090,,sí,,,,,,
/api/developments/{dev_id}/compliance-badge,GET,backend/routes/public.py,2117,,sí,,,,,,
/api/developments/{dev_id}/similar,GET,backend/routes/public.py,2163,,sí,,,,,,
/api/developments/{dev_id}/rank,GET,backend/routes/public.py,2175,,sí,,,,,,
/api/developers/{developer_id},GET,backend/routes/public.py,2209,,sí,,,,,,
/api/developments/{dev_id}/briefing,POST,backend/routes/public.py,2221,,sí,,,,,,
/api/colonias-search,GET,backend/routes/public.py,2380,,sí,,,,,,
/api/public/pulso-zona,GET,backend/routes/public.py,2410,,sí,,,,,,
/api/public/registro-interes,POST,backend/routes/public.py,2500,,sí,,,,,,
/api/properties/search-ai,POST,backend/routes/public.py,2519,,sí,,,,,,
/api/search/nlp,POST,backend/routes/public.py,3144,,no,,,,,,
/api/health,GET,backend/routes/public.py,3152,,no,,,,,,
/api/v1/zones/{zone_id}/snapshot,GET,backend/routes/public_api_v1.py,82,,sí,,,,,,
/api/v1/zones/{zone_id}/timeseries,GET,backend/routes/public_api_v1.py,127,,sí,,,,,,
/api/v1/zones/{zone_id}/zone-score,GET,backend/routes/public_api_v1.py,148,,sí,,,,,,
/api/v1/zones/{zone_id}/risk-score,GET,backend/routes/public_api_v1.py,175,,sí,,,,,,
/api/v1/zones/{zone_id}/drpi,GET,backend/routes/public_api_v1.py,203,,sí,,,,,,
/api/v1/comparables,GET,backend/routes/public_api_v1.py,232,,sí,,,,,,
/api/v1/market/indices,GET,backend/routes/public_api_v1.py,284,,sí,,,,,,
/api/v1/market/indices/history,GET,backend/routes/public_api_v1.py,310,,sí,,,,,,
/api/v1/zones/{zone_id}/demand,GET,backend/routes/public_api_v1.py,325,,sí,,,,,,
/api/v1/zones/{zone_id}/bancabilidad,GET,backend/routes/public_api_v1.py,354,,sí,,,,,,
/api/v1/valuations/{property_id},GET,backend/routes/public_api_v1.py,367,,sí,,,,,,
/api/v1/demand-pulse,GET,backend/routes/public_api_v1.py,409,,sí,,,,,,
/api/superadmin/api-keys,GET,backend/routes/public_api_v1.py,473,,sí,,,,,,
/api/superadmin/api-keys,POST,backend/routes/public_api_v1.py,505,,sí,,,,,,
/api/superadmin/api-keys/{key_id},PATCH,backend/routes/public_api_v1.py,549,,sí,,,,,,
/api/superadmin/api-keys/{key_id},DELETE,backend/routes/public_api_v1.py,572,,sí,,,,,,
/api/superadmin/api-keys/{key_id}/usage,GET,backend/routes/public_api_v1.py,590,,sí,,,,,,
/api/stripe/webhook,POST,backend/routes/public_api_v1.py,627,,sí,,,,,,
/api/superadmin/stripe/{tenant_id},GET,backend/routes/public_api_v1.py,665,,sí,,,,,,
/api/superadmin/stripe/{tenant_id}/subscribe,POST,backend/routes/public_api_v1.py,672,,sí,,,,,,
/api/superadmin/stripe/{tenant_id}/cancel,POST,backend/routes/public_api_v1.py,688,,sí,,,,,,
/api/v1/openapi,GET,backend/routes/public_api_v1.py,706,,sí,,,,,,
/api/public/market/index,GET,backend/routes/public_market.py,37,,sí,,,,,,
/api/public/market/amenity-ranker,GET,backend/routes/public_market.py,67,,sí,,,,,,
/api/public/zones/{slug},GET,backend/routes/public_zones.py,48,,sí,,,,,,
/api/recommendations/top,GET,backend/routes/recommendations.py,49,,sí,,,,,,
/api/reverse-search,POST,backend/routes/reverse_search.py,81,,sí,,,,,,
/api/reviews/zone/{zone_id},GET,backend/routes/reviews_residents.py,38,,sí,,,,,,
/api/reviews/development/{dev_id},GET,backend/routes/reviews_residents.py,45,,sí,,,,,,
/api/reviews/summary/{entity_type}/{entity_id},GET,backend/routes/reviews_residents.py,52,,sí,,,,,,
/api/superadmin/reviews/scrape/{entity_type}/{entity_id},POST,backend/routes/reviews_residents.py,60,,sí,,,,,,
/api/superadmin/reviews/stats,GET,backend/routes/reviews_residents.py,81,,sí,,,,,,
/api/superadmin/reviews/{entity_type}/{entity_id},DELETE,backend/routes/reviews_residents.py,89,,sí,,,,,,
/api/superadmin/risk-alerts,GET,backend/routes/risk_alerts.py,36,,sí,,,,,,
/api/superadmin/risk-alerts/timeline/{zone_id},GET,backend/routes/risk_alerts.py,85,,sí,,,,,,
/api/superadmin/risk-alerts/{change_id}/acknowledge,POST,backend/routes/risk_alerts.py,98,,sí,,,,,,
/api/risk-score/zone/{zone_id},GET,backend/routes/risk_score.py,65,,sí,,,,,,
/api/superadmin/risk-score/all,GET,backend/routes/risk_score.py,142,,sí,,,,,,
/api/superadmin/risk-score/recompute,POST,backend/routes/risk_score.py,156,,sí,,,,,,
/api/superadmin/crime-data/{zone_id}/breakdown,GET,backend/routes/risk_score.py,174,,sí,,,,,,
/api/investment-simulator/score,GET,backend/routes/score_inversion.py,43,,sí,,,,,,
/api/investment-simulator/score/top-colonias,GET,backend/routes/score_inversion.py,71,,sí,,,,,,
/api/superadmin/scores/recompute,POST,backend/routes/scores.py,84,,sí,,,,,,
/api/superadmin/scores/refresh-moat-feeders,POST,backend/routes/scores.py,113,,sí,,,,,,
/api/superadmin/scores,GET,backend/routes/scores.py,151,,sí,,,,,,
/api/superadmin/scores/recipes,GET,backend/routes/scores.py,173,,sí,,,,,,
/api/superadmin/scores/history,GET,backend/routes/scores.py,192,,sí,,,,,,
/api/zones/{zone_id}/scores,GET,backend/routes/scores.py,211,,sí,,,,,,
/api/zones/{zone_id}/scores/coverage,GET,backend/routes/scores.py,244,,sí,,,,,,
/api/developments/{dev_id}/scores,GET,backend/routes/scores.py,287,,sí,,,,,,
/api/units/{unit_id}/scores,GET,backend/routes/scores.py,293,,sí,,,,,,
/api/zones/{zone_id}/scores/explain,GET,backend/routes/scores.py,324,,sí,,,,,,
/api/superadmin/seed-historic-from-upload,POST,backend/routes/scores.py,425,,sí,,,,,,
/api/superadmin/scores/recompute-all,POST,backend/routes/scores.py,585,,sí,,,,,,
/api/superadmin/scores/recompute-all/status,GET,backend/routes/scores.py,655,,sí,,,,,,
/api/user/preferences,GET,backend/routes/search_prefs.py,37,,sí,,,,,,
/api/user/preferences,PATCH,backend/routes/search_prefs.py,46,,sí,,,,,,
/api/search,GET,backend/routes/search_prefs.py,72,,sí,,,,,,
